Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Pool Area,Pool QC,Fence,Misc Feature,Mo Sold,Yr Sold,Sale Type,SalePrice,BsmtBaths,Baths,HasPorch,TotalPorchArea,Property_age
2179,20,RL,60.0,7024,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,Gd,No,110.0,1090.0,GasA,Gd,Y,SBrkr,1090,0,0,1090,2,1,TA,5,Typ,0,None,Attchd,2005.0,Fin,2.0,450.0,TA,TA,Y,0,None,None,None,6,2007,WD ,157000,1.0,2,1,49,2
2746,50,RL,50.0,7585,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,Fa,Mn,810.0,810.0,GasA,Fa,Y,FuseA,1002,454,0,1456,4,1,TA,7,Typ,1,TA,Detchd,1954.0,Unf,1.0,280.0,TA,TA,P,0,None,None,None,8,2006,WD ,91500,2.0,1,0,0,58
1486,30,RL,67.0,8777,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,796.0,796.0,GasA,Gd,Y,FuseA,796,0,0,796,2,1,TA,4,Typ,0,None,None,1910.0,None,0.0,0.0,None,None,P,0,None,MnPrv,None,5,2008,WD ,85000,0.0,1,1,492,98
2168,20,RL,70.0,9170,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,420.0,1214.0,GasA,Ex,Y,SBrkr,1214,0,0,1214,2,1,TA,6,Typ,0,None,Detchd,1965.0,Unf,2.0,461.0,Fa,Fa,Y,0,None,GdPrv,Shed,4,2007,WD ,140000,1.0,1,1,184,42
2061,20,RL,66.0,7742,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,192.0,955.0,GasA,Ex,Y,SBrkr,955,0,0,955,3,1,TA,6,Typ,0,None,Attchd,1966.0,Unf,1.0,386.0,TA,TA,Y,0,None,MnPrv,None,1,2007,WD ,127000,1.0,1,0,0,41
1131,60,FV,64.0,8791,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,361.0,864.0,GasA,Ex,Y,SBrkr,864,864,0,1728,3,1,Gd,7,Typ,0,None,Attchd,2003.0,RFn,2.0,673.0,TA,TA,Y,0,None,None,None,5,2008,WD ,207500,0.0,3,1,272,5
2738,75,RL,60.0,19800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,1411.0,1836.0,GasA,Gd,Y,SBrkr,1836,1836,0,3672,5,1,Gd,7,Typ,2,Gd,Detchd,1993.0,Unf,2.0,836.0,TA,TA,Y,0,None,None,None,12,2006,WD ,415000,0.0,4,1,796,71
929,20,RL,90.0,13339,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,6,1960,1960,Gable,CompShg,HdBoard,Plywood,Stone,132.0,TA,TA,CBlock,TA,TA,No,621.0,1561.0,GasA,TA,Y,SBrkr,1561,0,0,1561,3,1,TA,6,Typ,1,Gd,Attchd,1960.0,Fin,2.0,463.0,TA,TA,Y,0,None,None,None,5,2009,WD ,193000,1.0,2,1,268,49
362,60,RL,65.0,8125,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,702.0,702.0,GasA,Gd,Y,SBrkr,702,779,0,1481,3,1,TA,6,Typ,1,TA,Attchd,1994.0,Fin,2.0,343.0,TA,TA,Y,0,None,None,None,3,2009,WD ,174000,0.0,3,1,36,15
652,60,RL,78.0,11419,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,7,7,1948,1999,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Mn,0.0,699.0,GasA,Ex,Y,FuseA,801,726,0,1527,3,1,TA,6,Typ,1,Gd,Attchd,1948.0,Unf,2.0,410.0,TA,TA,Y,0,None,GdWo,None,12,2009,WD ,152500,1.0,2,1,134,61
1466,60,RL,72.0,7226,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,798.0,798.0,GasA,Ex,Y,SBrkr,798,842,0,1640,3,1,Gd,6,Typ,0,None,Attchd,2003.0,RFn,2.0,595.0,TA,TA,Y,0,None,None,None,6,2008,WD ,183000,0.0,3,1,45,5
2087,50,RL,60.0,11100,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1951,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,0.0,1080.0,GasA,TA,N,SBrkr,1080,400,0,1480,4,1,TA,7,Typ,1,Gd,Attchd,1951.0,Unf,1.0,253.0,TA,TA,Y,0,None,None,None,7,2007,WD ,136500,1.0,1,1,68,56
1442,60,RL,80.0,12435,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,Gd,TA,PConc,Gd,TA,No,602.0,963.0,GasA,Ex,Y,SBrkr,963,829,0,1792,3,1,Gd,7,Typ,1,TA,Attchd,2001.0,RFn,2.0,564.0,TA,TA,Y,0,None,None,None,5,2008,WD ,231500,0.0,3,1,341,7
2744,20,RL,57.0,6420,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Ex,Gd,Mn,219.0,980.0,GasA,Fa,Y,FuseA,1148,0,0,1148,2,1,TA,6,Typ,0,None,Detchd,1952.0,Unf,1.0,308.0,TA,TA,Y,0,None,None,None,9,2006,WD ,123500,1.0,1,0,0,54
1511,50,RL,59.0,16466,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,816.0,816.0,GasA,TA,Y,SBrkr,872,521,0,1393,3,1,TA,8,Typ,0,None,Attchd,1955.0,Unf,1.0,300.0,TA,TA,Y,0,None,None,None,4,2008,WD ,135500,0.0,2,1,386,53
2175,80,RL,65.0,6285,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,Fa,CBlock,TA,TA,Av,456.0,960.0,GasA,TA,Y,SBrkr,1044,0,0,1044,3,1,TA,7,Typ,1,Fa,Detchd,1976.0,Unf,2.0,528.0,TA,Fa,Y,0,None,None,None,4,2007,WD ,133500,1.0,1,1,228,31
1236,20,RL,71.0,9204,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,247.0,1144.0,GasA,TA,Y,SBrkr,1144,0,0,1144,3,1,TA,6,Typ,0,None,Detchd,1962.0,Unf,1.0,336.0,TA,TA,Y,0,None,None,None,8,2008,COD,124000,1.0,2,1,88,45
2448,60,RL,78.0,12011,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,Gd,TA,PConc,Gd,TA,Av,130.0,1086.0,GasA,Ex,Y,SBrkr,1086,838,0,1924,3,1,Gd,7,Typ,1,TA,Attchd,1998.0,RFn,2.0,592.0,TA,TA,Y,0,None,None,None,6,2006,WD ,280000,1.0,3,1,657,8
60,60,RL,108.0,14774,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,1393.0,1393.0,GasA,Ex,Y,SBrkr,1422,1177,0,2599,4,1,Gd,10,Typ,1,TA,BuiltIn,1999.0,Fin,3.0,779.0,TA,TA,Y,0,None,None,None,5,2010,WD ,333168,0.0,3,1,698,11
346,60,RL,0.0,11792,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,188.0,Gd,TA,PConc,Gd,TA,Gd,158.0,1008.0,GasA,Ex,Y,SBrkr,1008,1275,0,2283,4,1,Gd,9,Typ,1,Gd,BuiltIn,2003.0,Fin,3.0,632.0,TA,TA,Y,0,None,None,None,8,2009,WD ,270000,0.0,3,1,166,6
678,50,RL,60.0,8064,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,174.0,795.0,GasA,Gd,N,SBrkr,765,368,0,1133,3,1,TA,5,Typ,0,None,Detchd,1989.0,Unf,2.0,900.0,TA,TA,Y,0,None,None,None,12,2009,COD,128500,0.0,1,1,231,59
2481,120,RL,50.0,7175,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,No,494.0,1398.0,GasA,Gd,Y,SBrkr,1398,0,0,1398,2,1,Gd,5,Typ,0,None,Attchd,1990.0,RFn,2.0,542.0,TA,TA,Y,0,None,MnPrv,None,7,2006,WD ,172000,1.0,2,1,46,16
2729,85,RL,72.0,10820,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5,7,1971,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,TA,TA,PConc,Gd,TA,Av,88.0,782.0,GasA,Ex,Y,SBrkr,810,0,0,810,2,1,TA,4,Typ,0,None,Detchd,1973.0,Unf,2.0,576.0,TA,TA,Y,0,None,MnPrv,None,6,2006,WD ,130000,1.0,1,0,0,35
453,120,RL,34.0,5381,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,Gd,TA,PConc,Gd,TA,Av,406.0,1306.0,GasA,Ex,Y,SBrkr,1306,0,0,1306,1,1,Gd,5,Typ,1,Gd,Attchd,2005.0,RFn,2.0,624.0,TA,TA,Y,0,None,None,None,8,2009,WD ,196000,1.0,2,1,233,4
2234,45,RM,50.0,5000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,604.0,720.0,GasA,Po,N,FuseF,803,0,0,803,2,1,TA,5,Typ,0,None,Detchd,1941.0,Unf,2.0,360.0,TA,TA,Y,0,None,None,None,12,2007,WD ,87000,0.0,1,1,244,66
2007,50,RM,55.0,8674,Pave,None,Reg,HLS,AllPub,Inside,Gtl,BrkSide,RRNn,Artery,1Fam,1.5Fin,5,6,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,TA,No,0.0,910.0,GasA,TA,Y,SBrkr,910,525,0,1435,3,1,TA,6,Typ,0,None,Detchd,1950.0,Unf,1.0,308.0,TA,TA,Y,0,None,None,None,3,2007,WD ,128250,1.0,1,1,33,57
20,20,RL,85.0,13175,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1978,1988,Gable,CompShg,Plywood,Plywood,Stone,119.0,TA,TA,CBlock,Gd,TA,No,589.0,1542.0,GasA,TA,Y,SBrkr,2073,0,0,2073,3,1,TA,7,Min1,2,TA,Attchd,1978.0,Unf,2.0,500.0,TA,TA,Y,0,None,MnPrv,None,2,2010,WD ,210000,1.0,2,1,349,32
2217,50,RL,0.0,11275,Pave,None,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1932,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,480.0,TA,TA,CBlock,TA,TA,Mn,0.0,854.0,GasA,TA,Y,SBrkr,1096,895,0,1991,3,1,TA,7,Typ,1,Gd,Detchd,1977.0,Unf,2.0,432.0,TA,Fa,Y,0,None,None,None,3,2007,WD ,220000,0.0,2,1,19,75
232,20,RL,60.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,625.0,1067.0,GasA,TA,Y,SBrkr,1067,0,0,1067,2,1,Gd,4,Min2,0,None,Attchd,1996.0,Unf,2.0,436.0,TA,TA,Y,0,None,None,None,2,2010,WD ,128000,0.0,2,1,290,60
1982,50,RM,120.0,9000,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1900,2006,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,Fa,No,550.0,680.0,GasA,Ex,Y,SBrkr,680,494,0,1174,2,1,Gd,6,Typ,1,Gd,Detchd,2000.0,Unf,2.0,576.0,TA,TA,Y,0,None,MnPrv,None,6,2007,WD ,135000,0.0,1,1,182,107
1570,20,RL,74.0,9990,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,297.0,1680.0,GasA,Gd,Y,SBrkr,1689,0,0,1689,3,1,TA,6,Typ,1,TA,Attchd,1991.0,Unf,2.0,432.0,TA,TA,Y,0,None,None,None,7,2008,WD ,228500,1.0,2,1,548,17
195,50,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Gd,No,144.0,608.0,GasA,TA,Y,SBrkr,608,524,0,1132,2,1,TA,5,Typ,0,None,Detchd,1939.0,Unf,1.0,240.0,TA,TA,Y,0,None,MnPrv,None,4,2010,WD ,134000,1.0,1,1,128,71
2307,20,RL,85.0,10533,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1956,1956,Hip,CompShg,VinylSd,VinylSd,BrkFace,244.0,TA,Gd,CBlock,TA,TA,No,235.0,1008.0,GasA,TA,Y,SBrkr,1024,0,0,1024,2,1,Gd,5,Typ,2,TA,Attchd,1956.0,Unf,1.0,313.0,TA,TA,Y,0,None,None,None,8,2006,WD ,157500,1.0,1,1,280,50
504,60,RL,0.0,11692,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,372.0,Gd,TA,PConc,Gd,TA,No,549.0,1173.0,GasA,Ex,Y,SBrkr,1215,1017,0,2232,3,1,Gd,8,Typ,1,TA,Attchd,1993.0,RFn,2.0,623.0,TA,TA,Y,0,None,None,None,10,2009,WD ,263550,1.0,3,1,338,16
1644,20,RL,0.0,12546,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1981,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,310.0,Gd,Gd,CBlock,Gd,TA,No,762.0,1440.0,GasA,Ex,Y,SBrkr,1440,0,0,1440,3,1,Gd,7,Typ,1,TA,Attchd,1981.0,Fin,2.0,467.0,TA,TA,Y,0,None,None,None,4,2007,WD ,182900,0.0,2,1,99,26
939,20,RL,0.0,21695,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260.0,Gd,Gd,CBlock,Gd,TA,No,72.0,880.0,GasA,Ex,Y,SBrkr,1680,0,0,1680,3,1,Gd,5,Typ,1,Gd,Attchd,1988.0,Fin,2.0,540.0,TA,TA,Y,0,None,None,None,12,2009,WD ,222000,1.0,2,1,518,21
1591,20,RL,77.0,9278,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Feedr,Artery,1Fam,1Story,5,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,1092.0,1092.0,GasA,Ex,Y,SBrkr,1092,0,0,1092,2,1,TA,5,Typ,0,None,None,2007.0,None,0.0,0.0,None,None,Y,0,None,None,None,2,2008,WD ,146000,0.0,1,1,52,1
2001,30,RM,90.0,8100,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,1221.0,1559.0,GasA,Gd,Y,SBrkr,1559,0,0,1559,2,1,TA,5,Min2,0,None,Detchd,1948.0,Unf,2.0,812.0,TA,TA,Y,0,None,GdWo,None,6,2007,COD,153500,1.0,1,1,346,59
2379,20,RL,129.0,16737,Pave,None,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,66.0,Gd,TA,PConc,Ex,TA,Av,533.0,1980.0,GasA,Ex,Y,SBrkr,1980,0,0,1980,3,1,Ex,8,Typ,1,Gd,Attchd,2004.0,Fin,3.0,770.0,TA,TA,Y,0,None,None,None,9,2006,WD ,315000,1.0,2,1,239,2
1100,60,RL,80.0,9200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,473.0,Gd,TA,PConc,Gd,TA,No,484.0,1470.0,GasA,Gd,Y,SBrkr,1470,1160,0,2630,4,1,Gd,8,Typ,1,TA,Attchd,1998.0,Fin,3.0,696.0,TA,TA,Y,0,None,None,None,6,2008,WD ,315000,1.0,3,1,66,10
1118,60,RL,73.0,9801,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,156.0,Gd,TA,PConc,Gd,TA,Av,1341.0,1341.0,GasA,Ex,Y,SBrkr,1341,520,0,1861,3,1,Gd,7,Typ,1,Gd,BuiltIn,2007.0,RFn,3.0,851.0,TA,TA,Y,0,None,None,None,7,2008,WD ,257000,0.0,3,1,204,1
1593,85,RL,150.0,14137,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,4,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,98.0,TA,TA,CBlock,Gd,TA,Av,88.0,1200.0,GasA,Gd,Y,SBrkr,1200,0,0,1200,3,1,TA,6,Typ,0,None,2Types,1964.0,Fin,3.0,850.0,TA,TA,Y,0,None,None,None,11,2008,ConLD,173000,1.0,1,1,290,44
2338,60,RL,0.0,14762,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,None,None,None,0.0,0.0,GasA,Gd,Y,SBrkr,1547,720,53,2320,2,1,TA,7,Typ,1,TA,Attchd,1979.0,Unf,2.0,672.0,TA,TA,P,0,None,None,None,5,2006,WD ,169000,0.0,2,1,264,58
458,20,RL,117.0,15262,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,470.0,Gd,TA,PConc,Ex,TA,Gd,643.0,2200.0,GasA,Ex,Y,SBrkr,2200,0,0,2200,3,1,Ex,8,Typ,1,Gd,Attchd,2003.0,Fin,3.0,685.0,TA,TA,Y,0,None,None,None,7,2009,WD ,382500,1.0,3,1,263,6
1454,20,RL,75.0,9742,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,281.0,Gd,TA,PConc,Gd,TA,No,1777.0,1777.0,GasA,Ex,Y,SBrkr,1795,0,0,1795,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2.0,534.0,TA,TA,Y,0,None,None,None,9,2008,WD ,230000,0.0,2,1,330,6
641,20,RL,74.0,8532,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,TA,TA,CBlock,TA,TA,No,84.0,1297.0,GasA,Gd,Y,SBrkr,1297,0,0,1297,3,1,TA,5,Typ,1,TA,Attchd,1954.0,Fin,2.0,498.0,TA,TA,Y,0,None,None,None,10,2009,WD ,153000,1.0,1,0,0,55
644,20,RL,79.0,10634,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,0.0,608.0,GasA,TA,Y,SBrkr,1319,0,0,1319,3,1,TA,5,Min2,0,None,Attchd,1953.0,Unf,1.0,270.0,TA,TA,Y,0,None,GdWo,None,11,2009,WD ,123000,1.0,1,1,66,56
840,20,RL,65.0,14753,Pave,None,IR2,Low,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,513.0,1463.0,GasA,Ex,Y,SBrkr,1463,0,0,1463,3,1,TA,5,Typ,0,None,Attchd,1998.0,Fin,2.0,539.0,TA,TA,Y,0,None,GdPrv,None,12,2009,WD ,207000,1.0,2,1,81,11
1307,75,RM,87.0,18386,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,1880,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,BrkTil,TA,TA,No,1470.0,1470.0,GasA,Ex,Y,SBrkr,1675,1818,0,3493,3,1,Gd,10,Typ,1,Ex,Attchd,2003.0,Unf,3.0,870.0,TA,TA,Y,0,None,None,None,5,2008,WD ,295000,0.0,3,1,302,128
1809,20,RL,60.0,12450,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,126.0,Gd,TA,PConc,Gd,TA,No,365.0,1094.0,GasA,Ex,Y,SBrkr,1094,0,0,1094,3,1,Gd,6,Typ,0,None,Detchd,2004.0,Unf,2.0,576.0,TA,TA,Y,0,None,None,None,5,2007,WD ,149000,1.0,1,0,0,4
56,60,RL,0.0,7851,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,235.0,860.0,GasA,Ex,Y,SBrkr,860,1100,0,1960,4,1,Gd,8,Typ,2,TA,BuiltIn,2002.0,Fin,2.0,440.0,TA,TA,Y,0,None,None,None,5,2010,WD ,216500,1.0,3,1,336,8
1905,20,RL,50.0,5175,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,5,8,1958,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,254.0,808.0,GasA,Ex,Y,SBrkr,808,0,0,808,2,1,TA,5,Typ,0,None,Detchd,1963.0,Unf,1.0,308.0,TA,TA,N,0,None,None,None,7,2007,COD,112000,0.0,1,1,143,49
2060,20,RL,0.0,8398,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,323.0,TA,Gd,CBlock,TA,TA,No,300.0,943.0,GasA,TA,Y,SBrkr,943,0,0,943,2,1,TA,5,Typ,0,None,Detchd,1972.0,Unf,2.0,528.0,TA,TA,Y,0,None,None,None,6,2007,WD ,134500,1.0,1,1,132,40
1085,20,RL,53.0,3710,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,WdShing,Wd Shng,BrkFace,20.0,Gd,TA,PConc,Gd,TA,Gd,1146.0,1146.0,GasA,Ex,Y,SBrkr,1246,0,0,1246,2,1,Gd,5,Typ,1,Gd,Attchd,2007.0,Fin,2.0,428.0,TA,TA,Y,0,None,None,None,3,2008,New,187687,0.0,2,1,124,1
305,50,C (all),60.0,7500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,698.0,698.0,GasA,TA,Y,FuseA,698,430,0,1128,2,1,TA,6,Typ,0,None,Detchd,1980.0,RFn,2.0,528.0,TA,TA,Y,0,None,None,None,4,2010,COD,68400,0.0,1,1,194,90
