Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,AvgSpeed,Depart,Sunset,Sunrise,Precip_1,Precip_2,week_of_year
2010-10-26,70.5,54.0,62.5,47.0,53.5,2.5,0.0,23.85,14,1654,617,0.24,0.4,43
2010-10-27,65.0,43.0,54.0,31.5,44.5,11.0,0.0,22.65,6,1653,618,0.0,0.0,43
2010-10-28,46.0,39.0,43.0,30.5,38.0,22.0,0.0,14.65,-4,1651,619,0.0001,0.0,43
2010-10-29,50.0,32.0,41.5,26.5,36.0,23.5,0.0,7.95,-6,1650,620,0.0,0.0,43
2010-10-30,63.0,41.5,52.5,32.0,42.0,12.5,0.0,13.3,7,1649,622,0.0,0.0,43
2010-10-31,52.0,37.5,45.0,30.5,39.0,20.0,0.0,8.4,-2,1647,623,0.0,0.0,43
2011-05-01,63.5,49.5,56.5,37.0,47.5,8.5,0.0,11.75,2,1849,448,0.0,0.0,17
2011-05-02,59.5,42.5,51.5,31.0,42.0,13.5,0.0,9.9,-3,1850,447,0.0,0.0,18
2011-05-03,50.5,37.5,44.5,30.5,38.0,20.5,0.0,8.149999999999999,-10,1851,446,0.0001,0.0001,18
2011-05-04,58.0,37.0,47.5,29.0,40.0,17.5,0.0,7.449999999999999,-6,1852,444,0.0,0.0,18
2011-05-05,62.5,38.0,50.5,39.5,46.0,14.5,0.0,11.2,-6,1853,443,0.06,0.1,18
2011-05-06,68.5,44.5,56.5,39.0,48.5,8.5,0.0,8.55,1,1855,442,0.0001,0.0,18
2011-05-07,60.0,44.5,52.5,45.0,49.0,12.5,0.0,7.4,-3,1856,441,0.0001,0.0001,18
2011-05-08,68.0,41.5,55.0,43.5,49.5,10.0,0.0,7.5,-2,1857,439,0.0,0.0,18
2011-05-09,73.5,49.0,61.5,45.5,54.0,3.5,0.0,15.15,4,1858,438,0.0001,0.0001,19
2011-05-10,90.5,63.0,77.0,60.5,66.0,0.0,12.0,8.6,20,1859,437,0.0,0.0,19
2011-05-11,87.5,65.0,76.5,65.5,68.5,0.0,11.5,6.5,18,1900,436,0.13,0.28,19
2011-05-12,86.5,60.5,73.5,62.0,66.0,0.0,8.5,7.75,15,1901,435,0.29,0.02,19
2011-05-13,77.0,47.0,62.0,54.0,56.5,3.0,0.0,11.25,4,1902,434,0.02,0.01,19
2011-05-14,52.0,45.5,49.0,46.5,47.5,16.0,0.0,17.049999999999997,-9,1903,433,0.31,0.43,19
2011-05-15,47.0,41.5,44.5,37.0,41.5,20.5,0.0,20.15,-14,1904,432,0.31,0.37,19
2011-05-16,52.5,38.5,46.0,30.5,40.0,19.0,0.0,14.0,-14,1905,431,0.0,0.0,20
2011-05-17,60.0,40.0,50.0,34.0,43.5,15.0,0.0,13.15,-9,1906,430,0.0,0.0,20
2011-05-18,59.0,49.5,54.5,48.5,50.0,10.5,0.0,7.05,-7,1907,429,0.07,0.03,20
2011-05-19,72.5,49.5,61.5,53.0,55.5,3.5,0.0,5.4,1,1908,428,0.0,0.0,20
2011-05-20,72.5,50.0,61.5,53.5,56.5,3.5,0.0,6.1,1,1909,427,0.0,0.0,20
2011-05-21,75.5,50.5,63.5,59.0,62.0,1.5,0.0,8.55,2,1910,426,0.01,0.0001,20
2011-05-22,87.5,63.0,75.5,59.5,64.5,0.0,10.5,11.5,13,1911,425,0.58,0.12,20
2011-05-23,79.5,62.5,71.5,59.0,64.0,0.0,6.5,11.9,9,1912,425,0.0001,0.0001,21
2011-05-24,67.5,47.5,58.0,47.0,52.0,7.0,0.0,11.95,-5,1913,424,0.11,0.01,21
2011-05-25,71.0,48.0,59.5,52.5,54.0,5.5,0.0,10.9,-5,1914,423,2.24,1.9,21
2011-05-26,49.5,43.0,46.5,40.0,43.0,18.5,0.0,18.35,-16,1915,422,1.06,0.61,21
2011-05-27,58.0,41.0,49.5,41.0,46.0,15.5,0.0,8.35,-13,1916,422,0.0001,0.01,21
2011-05-28,63.0,51.5,57.5,55.0,56.0,7.5,0.0,6.25,-6,1916,421,0.12,0.23,21
2011-05-29,71.0,54.5,63.0,59.5,60.5,2.0,0.0,6.15,-3,1917,421,1.88,0.92,21
2011-05-30,89.0,60.5,75.0,65.0,69.5,0.0,10.0,12.2,8,1918,420,0.0,0.0,22
2011-05-31,86.5,69.0,78.0,64.5,69.0,0.0,13.0,13.2,13,1919,420,0.08,0.0001,22
2011-06-01,81.5,61.0,71.5,49.0,59.0,0.0,6.5,11.0,6,1920,419,0.0,0.0,22
2011-06-02,69.0,56.5,63.0,44.5,53.0,2.0,0.0,9.5,-1,1920,419,0.02,0.0001,22
2011-06-03,87.5,56.0,72.0,61.5,67.0,0.0,7.0,11.05,7,1921,418,0.01,0.18,22
2011-06-04,91.5,65.5,78.5,64.0,68.5,0.0,13.5,8.3,14,1922,418,0.18,0.5,22
2011-06-05,84.5,61.5,73.5,55.0,62.0,0.0,8.5,5.2,8,1923,417,0.0001,0.01,22
2011-06-06,93.5,61.0,77.5,63.5,69.0,0.0,12.5,9.15,11,1923,417,0.0,0.0,23
2011-06-07,96.0,76.0,86.5,64.5,72.0,0.0,21.5,10.35,20,1924,417,0.0,0.0,23
2011-06-08,95.5,66.5,81.5,63.5,71.0,0.0,16.5,12.75,15,1925,417,0.17,0.69,23
2011-06-09,69.0,51.0,60.5,53.0,55.5,4.5,0.0,12.25,-6,1925,416,0.93,2.17,23
2011-06-10,70.0,51.0,60.5,56.0,57.5,4.5,0.0,7.75,-7,1926,416,0.52,0.44,23
2011-06-11,63.5,52.5,58.0,54.0,55.5,7.0,0.0,5.75,-10,1926,416,0.03,0.1,23
2011-06-12,64.0,50.5,57.5,45.0,52.0,7.5,0.0,9.4,-11,1927,416,0.0,0.0,23
2011-06-13,71.5,55.0,63.5,43.0,53.0,1.5,0.0,8.25,-5,1927,416,0.0,0.0,24
2011-06-14,77.0,55.5,66.5,49.0,56.5,0.0,1.5,8.45,-3,1928,416,0.0,0.0,24
2011-06-15,71.5,57.0,64.5,59.0,61.5,0.5,0.0,11.2,-4,1928,416,0.8,0.84,24
2011-06-16,81.0,61.5,71.5,59.0,63.0,0.0,6.5,8.3,2,1929,416,0.04,0.03,24
2011-06-17,82.0,62.0,72.0,60.0,64.5,0.0,7.0,6.4,2,1929,416,0.0,0.0,24
2011-06-18,83.5,62.0,73.0,62.0,65.5,0.0,8.0,6.4,3,1929,416,0.0,0.0,24
2011-06-19,82.0,64.0,73.0,65.0,68.5,0.0,8.0,5.050000000000001,2,1930,416,0.0,0.0,24
2011-06-20,79.5,67.0,73.5,67.0,69.0,0.0,8.5,8.8,2,1930,416,0.18,1.23,25
2011-06-21,89.0,67.5,78.5,70.0,72.5,0.0,13.5,11.95,8,1930,416,0.45,0.08,25
2011-06-22,74.0,65.0,70.0,62.5,65.0,0.0,5.0,13.4,-1,1931,417,0.02,0.02,25
2011-06-23,71.5,62.5,67.5,59.5,62.5,0.0,2.5,13.1,-3,1931,417,0.01,0.05,25
2011-06-24,68.0,60.0,64.0,55.5,59.0,1.0,0.0,9.15,-7,1931,417,0.0,0.0,25
2011-06-25,78.5,59.5,69.5,52.5,60.0,0.0,4.5,5.199999999999999,-2,1931,417,0.0,0.0001,25
2011-06-26,80.5,60.5,70.5,53.0,60.5,0.0,5.5,6.95,-2,1931,418,0.0,0.0,25
2011-06-27,80.5,66.0,73.5,63.5,67.0,0.0,8.5,10.0,2,1931,418,0.03,0.14,26
2011-06-28,81.0,64.0,72.5,53.5,61.0,0.0,7.5,9.1,1,1931,419,0.0,0.0,26
2011-06-29,80.5,61.0,71.0,55.5,62.0,0.0,6.0,5.65,-1,1931,419,0.0,0.0,26
2011-06-30,88.5,63.0,76.0,61.5,67.0,0.0,11.0,10.0,2,1931,419,0.0001,0.03,26
2011-07-01,89.0,71.0,80.5,62.5,68.0,0.0,15.5,12.85,9,1931,420,0.0,0.01,26
2011-07-02,93.5,72.0,83.0,70.5,74.0,0.0,18.0,7.9,11,1931,420,0.0,0.0,26
2011-07-03,85.0,69.5,77.5,57.5,65.0,0.0,12.5,6.0,5,1931,421,0.0,0.0,26
2011-07-04,88.5,66.5,77.5,54.0,63.5,0.0,12.5,4.4,5,1930,422,0.0,0.0,27
2011-07-05,91.5,67.5,80.0,59.5,68.0,0.0,15.0,5.9,8,1930,422,0.0,0.0,27
2011-07-06,86.5,70.5,78.5,60.5,67.0,0.0,13.5,7.4,6,1930,423,0.0001,0.0,27
2011-07-07,81.5,64.5,73.5,54.0,62.5,0.0,8.5,6.65,1,1930,423,0.0001,0.07,27
2011-07-08,86.0,63.0,75.0,51.5,62.5,0.0,10.0,6.25,1,1929,424,0.0,0.0,27
2011-07-09,90.5,64.0,77.5,59.0,67.0,0.0,12.5,6.2,3,1929,425,0.0,0.0,27
2011-07-10,91.0,74.5,83.0,67.5,72.0,0.0,18.0,8.899999999999999,10,1929,425,0.0001,0.0001,27
2011-07-11,89.0,70.5,80.0,70.5,74.0,0.0,15.0,8.25,7,1928,426,0.39,0.13,28
2011-07-12,87.5,70.5,79.5,63.5,69.0,0.0,14.5,7.35,6,1928,427,0.01,0.01,28
2011-07-13,74.0,64.5,69.5,57.0,62.5,0.0,4.5,11.55,-4,1927,428,0.0,0.0,28
2011-07-14,82.0,62.0,72.5,56.0,63.0,0.0,7.5,8.35,-2,1927,428,0.0,0.0,28
2011-07-15,86.5,70.5,79.0,60.0,66.5,0.0,14.0,6.75,5,1926,429,0.0001,0.0,28
2011-07-16,89.5,72.5,81.0,60.5,68.0,0.0,16.0,3.5,6,1925,430,0.0001,0.0,28
2011-07-17,95.0,71.5,83.5,69.0,74.0,0.0,18.5,6.800000000000001,8,1925,431,0.0,0.0,28
2011-07-18,92.5,80.5,86.5,74.5,77.5,0.0,21.5,11.25,12,1924,432,0.01,0.0001,29
2011-07-19,92.5,78.5,86.0,72.5,76.5,0.0,21.0,6.4,12,1923,433,0.0,0.0,29
2011-07-20,99.5,75.0,87.5,73.0,77.0,0.0,22.5,10.3,12,1923,433,0.02,0.0,29
2011-07-21,100.0,78.5,89.5,71.0,76.5,0.0,24.5,9.4,13,1922,434,0.02,0.0,29
2011-07-22,94.0,70.5,82.0,70.0,73.5,0.0,14.0,8.6,5,1921,435,1.55,0.14,29
2011-07-23,87.0,70.0,79.0,70.0,73.0,0.0,14.0,5.1,5,1920,436,6.86,0.04,29
2011-07-24,87.0,72.0,80.0,69.5,72.5,0.0,15.0,6.050000000000001,6,1919,437,0.18,0.02,29
2011-07-25,89.0,73.0,81.5,66.5,71.0,0.0,16.5,6.3,7,1918,438,0.0,0.01,30
2011-07-26,84.0,71.5,78.0,62.5,68.0,0.0,13.0,8.25,3,1918,439,0.0,0.01,30
2011-07-27,91.0,70.0,80.5,66.0,70.5,0.0,15.5,9.7,5,1917,440,0.71,0.0001,30
2011-07-28,87.5,73.5,80.5,71.0,74.0,0.0,15.5,6.8,6,1916,441,0.7,0.0001,30
2011-07-29,86.0,72.5,79.5,68.0,71.5,0.0,14.5,5.75,5,1915,442,0.7,0.36,30
2011-07-30,91.0,67.5,79.5,64.5,70.5,0.0,14.5,3.4,5,1914,443,0.0,0.0,30
2011-07-31,90.5,70.5,80.5,69.0,73.0,0.0,15.5,5.0,5,1913,444,0.0,0.0,30
2011-08-01,91.0,75.0,83.5,71.5,75.0,0.0,18.5,5.4,10,1911,445,0.0,0.0,31
2011-08-02,93.0,74.0,84.0,73.0,76.5,0.0,19.0,8.8,11,1910,446,0.43,0.28,31
2011-08-03,86.5,72.5,79.5,66.5,71.0,0.0,14.5,9.15,6,1909,447,0.0,0.0,31
2011-08-04,83.0,69.0,76.5,66.5,69.5,0.0,11.5,6.35,4,1908,448,0.0,0.0,31
2011-08-05,83.5,69.5,76.5,68.0,71.0,0.0,11.5,5.75,3,1907,449,0.0001,0.0001,31
2011-08-06,85.0,72.5,79.0,70.0,72.0,0.0,14.0,3.85,6,1906,450,0.18,0.69,31
2011-08-07,86.5,69.0,78.0,69.0,71.5,0.0,13.0,6.0,4,1904,451,0.75,0.49,31
2011-08-08,80.0,68.5,74.5,67.0,69.5,0.0,9.5,6.0,1,1903,452,0.63,0.29,32
2011-08-09,81.0,65.0,73.0,61.0,66.0,0.0,8.0,11.35,-1,1902,453,0.0,0.01,32
2011-08-10,77.5,61.5,69.5,54.0,61.0,0.0,4.5,8.35,-4,1900,454,0.0,0.0,32
2011-08-11,81.0,58.5,70.0,54.0,61.0,0.0,5.0,3.6,-4,1859,455,0.0,0.0,32
2011-08-12,81.5,62.5,72.5,58.0,64.0,0.0,7.5,8.45,-2,1858,456,0.0,0.0,32
2011-08-13,83.5,64.0,74.0,63.5,66.0,0.0,9.0,7.25,0,1856,457,0.75,0.93,32
2011-08-14,75.0,62.0,69.0,60.0,63.0,0.0,4.0,12.15,-3,1855,458,0.0001,0.01,32
2011-08-15,81.0,58.0,70.0,55.0,62.0,0.0,5.0,5.050000000000001,-2,1854,459,0.0,0.0,33
2011-08-16,84.0,62.0,73.0,57.0,63.5,0.0,8.0,3.45,1,1852,500,0.0,0.0,33
2011-08-17,83.0,63.5,73.5,62.0,67.0,0.0,8.5,6.1,1,1851,501,0.0,0.0,33
2011-08-18,84.5,69.0,77.0,61.0,66.5,0.0,12.0,5.2,4,1849,502,0.0,0.0,33
2011-08-19,86.5,65.5,76.5,62.5,68.0,0.0,11.5,5.5,5,1848,503,0.0,0.0,33
2011-08-20,79.5,67.0,73.5,67.0,69.0,0.0,8.5,4.15,2,1846,504,1.11,0.39,33
2011-08-21,80.5,65.0,73.0,58.0,63.5,0.0,8.0,8.05,1,1845,505,0.0001,0.01,33
2011-08-22,82.0,60.0,71.5,59.0,64.0,0.0,6.5,3.8,0,1843,506,0.0,0.0,34
2011-08-23,73.5,64.0,69.0,62.5,65.0,0.0,4.0,9.65,-3,1842,508,0.65,0.4,34
2011-08-24,91.5,69.5,81.0,65.0,70.0,0.0,16.0,10.85,10,1840,509,0.0,0.0,34
2011-08-25,81.5,64.5,73.5,59.0,64.0,0.0,8.5,7.15,4,1839,510,0.0,0.0,34
2011-08-26,83.0,60.0,71.5,58.0,63.5,0.0,6.5,3.35,1,1837,511,0.0,0.0,34
2011-08-27,82.0,65.5,74.0,61.5,66.0,0.0,9.0,9.25,3,1835,512,0.0,0.0,34
2011-08-28,77.0,61.0,69.0,56.0,61.0,0.0,4.0,8.55,-1,1834,513,0.0,0.0,34
2011-08-29,78.5,60.0,69.5,56.5,62.0,0.0,4.5,3.85,-1,1832,514,0.0,0.0,35
2011-08-30,77.5,62.5,70.5,55.0,61.5,0.0,5.5,6.55,-1,1831,515,0.04,0.02,35
2011-08-31,87.5,65.0,76.5,64.0,68.5,0.0,11.5,7.85,7,1829,516,0.0001,0.05,35
2011-09-01,93.5,72.5,83.0,70.5,75.0,0.0,18.0,6.1,14,1827,517,0.0,0.0,35
2011-09-02,93.0,77.5,85.5,69.0,74.0,0.0,20.5,7.0,16,1826,518,0.0,0.0001,35
2011-09-03,88.0,70.0,79.0,67.5,71.0,0.0,14.0,5.95,11,1824,519,0.02,0.15,35
2011-09-04,73.5,59.0,66.5,54.5,60.5,0.0,1.5,11.5,-2,1822,520,0.0,0.0001,35
2011-09-05,66.0,52.5,59.5,45.5,52.5,5.5,0.0,15.7,-8,1821,521,0.0,0.0001,36
2011-09-06,66.0,54.0,60.5,46.5,53.0,4.5,0.0,12.2,-8,1819,522,0.0,0.0,36
2011-09-07,70.0,55.0,62.5,47.0,54.5,2.5,0.0,12.05,-6,1817,523,0.0,0.0,36
2011-09-08,74.5,59.5,67.0,53.5,59.0,0.0,2.0,14.3,0,1815,524,0.0001,0.06,36
2011-09-09,72.0,62.0,67.0,60.5,62.5,0.0,2.0,8.350000000000001,0,1814,525,0.02,0.11,36
2011-09-10,77.0,57.0,67.0,59.5,62.5,0.0,2.0,2.55,1,1812,526,0.0,0.01,36
2011-09-11,83.0,58.5,71.0,59.0,63.5,0.0,6.0,5.1,5,1810,527,0.0,0.0,36
2011-09-12,86.0,64.0,75.0,59.0,65.0,0.0,10.0,10.1,10,1809,528,0.0,0.0,37
2011-09-13,74.5,57.0,66.0,54.5,60.0,0.0,1.0,8.25,0,1807,529,0.0,0.0,37
2011-09-14,59.0,47.5,53.5,44.0,50.0,11.5,0.0,7.3,-11,1805,530,0.08,0.0001,37
2011-09-15,59.5,43.0,51.5,35.5,44.5,13.5,0.0,8.75,-13,1803,531,0.0,0.0,37
2011-09-16,58.5,47.0,53.0,39.0,47.0,12.0,0.0,3.5,-12,1760,532,0.0,0.0,37
2011-09-17,68.5,51.0,60.0,44.5,52.0,5.0,0.0,9.25,-5,1758,533,0.0,0.0,37
2011-09-18,65.5,55.5,60.5,54.5,57.0,4.5,0.0,8.75,-4,1756,535,0.43,0.34,37
2011-09-19,68.5,55.0,62.0,58.0,60.0,3.0,0.0,5.8,-1,1755,536,0.24,0.41,38
2011-09-20,74.5,51.0,63.0,54.0,58.0,2.0,0.0,6.699999999999999,0,1753,537,0.0,0.01,38
2011-09-21,71.5,56.5,64.5,49.0,56.0,0.5,0.0,10.65,2,1751,538,0.0001,0.0001,38
2011-09-22,63.5,52.0,58.0,47.0,52.0,7.0,0.0,7.050000000000001,-4,1749,539,0.0,0.0,38
2011-09-23,62.0,48.0,55.0,45.0,50.0,10.0,0.0,6.7,-6,1748,540,0.0,0.02,38
2011-09-24,62.5,51.0,57.0,48.5,51.5,8.0,0.0,4.949999999999999,-4,1746,541,0.14,0.07,38
2011-09-25,64.5,52.0,58.5,53.0,55.0,6.5,0.0,5.65,-3,1744,542,0.08,0.23,38
2011-09-26,61.5,53.0,57.5,50.5,53.0,7.5,0.0,13.9,-3,1742,543,1.21,0.9,39
2011-09-27,63.0,54.0,59.0,53.0,55.0,6.0,0.0,7.7,-1,1741,544,0.31,0.25,39
2011-09-28,63.5,53.0,58.5,54.0,55.0,6.5,0.0,6.85,-1,1739,545,0.77,0.15,39
2011-09-29,66.0,50.0,58.5,50.5,53.5,6.5,0.0,13.1,-1,1737,546,0.06,0.09,39
2011-09-30,57.5,46.0,52.0,41.5,47.0,13.0,0.0,15.65,-8,1735,547,0.09,0.17,39
2011-10-01,56.0,43.0,49.5,40.0,45.0,15.5,0.0,10.75,-9,1734,548,0.0001,0.0001,39
2011-10-02,65.5,41.0,53.5,38.5,46.0,11.5,0.0,5.0,-4,1732,549,0.0,0.0,39
2011-10-03,69.5,44.5,57.5,44.5,50.0,7.5,0.0,4.55,0,1730,550,0.0,0.0,40
2011-10-04,75.0,44.5,60.0,47.0,52.5,5.0,0.0,2.0,3,1729,552,0.0,0.0,40
2011-10-05,80.0,50.5,65.5,47.5,55.0,0.0,0.5,3.05,8,1727,553,0.0,0.0,40
2011-10-06,81.0,53.0,67.5,50.5,58.0,0.0,2.5,4.6,10,1725,554,0.0,0.0,40
2011-10-07,84.0,56.5,70.5,52.0,59.0,0.0,5.5,7.25,13,1724,555,0.0,0.0,40
2011-10-08,82.0,57.5,70.0,53.5,60.0,0.0,5.0,7.25,12,1722,556,0.0,0.0,40
2011-10-09,80.0,54.0,67.0,51.0,58.0,0.0,2.0,3.8,11,1720,557,0.0,0.0,40
2011-10-10,76.5,56.0,66.5,50.0,57.5,0.0,1.5,6.2,10,1719,558,0.0,0.0,41
2011-10-11,78.5,57.5,68.0,53.0,59.5,0.0,3.0,4.75,14,1717,559,0.0,0.0,41
2011-10-12,77.5,56.0,67.0,51.5,58.0,0.0,2.0,7.449999999999999,13,1715,600,0.0,0.0,41
2011-10-13,65.0,52.0,58.5,55.0,57.5,6.5,0.0,6.5,6,1714,602,0.28,0.49,41
2011-10-14,61.5,48.5,55.0,41.0,48.0,10.0,0.0,15.45,2,1712,603,0.0,0.0,41
2011-10-15,61.5,47.0,54.5,36.0,46.0,10.5,0.0,15.2,2,1711,604,0.0,0.0,41
2011-10-16,61.0,47.0,54.0,39.0,46.0,11.0,0.0,8.3,3,1709,605,0.17,0.12,41
2011-10-17,58.0,40.5,49.5,33.0,42.0,15.5,0.0,10.85,-2,1707,606,0.0,0.0,42
2011-10-18,54.0,40.5,47.5,37.5,43.0,17.5,0.0,7.85,-3,1706,607,0.06,0.02,42
2011-10-19,49.0,44.0,47.0,40.5,44.0,18.0,0.0,18.95,-4,1704,608,0.85,0.84,42
2011-10-20,46.5,42.5,44.5,37.5,42.0,20.5,0.0,15.5,-5,1703,610,0.08,0.07,42
2011-10-21,54.5,37.5,46.5,34.0,41.0,18.5,0.0,5.550000000000001,-3,1701,611,0.0,0.0,42
2011-10-22,66.0,36.0,51.0,37.0,44.5,14.0,0.0,3.8,0,1660,612,0.0,0.0,42
2011-10-23,67.5,39.5,53.5,41.5,48.5,11.5,0.0,6.9,4,1658,613,0.2,0.22,42
2011-10-24,63.0,45.0,54.0,39.0,46.5,11.0,0.0,7.199999999999999,5,1657,614,0.0,0.06,43
2011-10-25,74.0,47.0,61.0,45.5,53.0,4.0,0.0,11.35,12,1656,616,0.02,0.13,43
2011-10-26,53.5,47.0,50.5,42.0,46.0,14.5,0.0,13.4,2,1654,617,0.0,0.0,43
2011-10-27,52.0,38.5,45.5,37.5,42.0,19.5,0.0,6.35,-2,1653,618,0.12,0.16,43
2011-10-28,54.5,35.5,45.0,32.5,40.0,20.0,0.0,5.65,-2,1651,619,0.03,0.0,43
2011-10-29,54.5,35.0,45.0,29.5,38.0,20.0,0.0,5.0,-2,1650,620,0.0,0.0,43
2011-10-30,57.0,35.0,46.0,35.0,41.5,19.0,0.0,11.15,-1,1649,622,0.17,0.11,43
2011-10-31,53.0,37.5,45.5,35.5,40.5,19.5,0.0,4.949999999999999,-1,1647,623,0.0,0.0,44
2012-05-01,64.5,50.5,57.5,52.5,55.5,7.5,0.0,7.0,4,1849,448,0.09,0.32,18
2012-05-02,79.0,59.0,69.0,60.0,64.0,0.0,4.0,9.85,15,1850,447,0.0,0.0001,18
2012-05-03,86.0,67.5,77.0,64.5,69.0,0.0,12.0,12.65,22,1851,446,1.34,0.07,18
2012-05-04,72.5,53.0,63.0,55.0,58.0,2.0,0.0,9.6,10,1852,444,0.28,0.28,18
2012-05-05,61.5,52.5,57.0,53.0,55.0,8.0,0.0,8.0,1,1853,443,0.0001,0.0,18
2012-05-06,71.5,52.5,62.5,53.5,56.5,2.5,0.0,7.85,6,1855,442,0.8,0.4,18
2012-05-07,62.5,53.0,58.0,55.5,57.0,7.0,0.0,5.25,3,1856,441,0.47,0.59,19
2012-05-08,70.0,51.5,61.0,45.0,53.0,4.0,0.0,8.9,5,1857,439,0.0,0.01,19
2012-05-09,60.0,46.5,53.5,43.0,48.5,11.5,0.0,7.699999999999999,-2,1858,438,0.06,0.0001,19
2012-05-10,66.0,45.5,56.0,33.5,46.0,9.0,0.0,6.7,1,1859,437,0.0,0.0,19
2012-05-11,78.0,45.5,62.0,39.0,52.0,3.0,0.0,9.65,4,1900,436,0.0,0.0,19
2012-05-12,68.0,52.0,60.0,43.5,51.0,5.0,0.0,9.05,4,1901,435,0.03,0.25,19
2012-05-13,70.5,51.5,61.0,32.0,48.0,4.0,0.0,8.45,3,1902,434,0.0,0.0,19
2012-05-14,80.0,44.5,62.5,36.0,51.0,2.5,0.0,4.85,5,1903,433,0.0,0.0,20
2012-05-15,85.0,56.5,71.0,44.5,56.5,0.0,6.0,12.2,14,1904,432,0.05,0.0001,20
2012-05-16,64.0,51.0,58.0,33.0,46.0,7.0,0.0,11.55,-1,1905,431,0.0,0.0,20
2012-05-17,72.5,47.0,60.0,39.5,50.5,5.0,0.0,5.949999999999999,1,1906,430,0.0,0.0,20
2012-05-18,85.0,55.0,70.0,39.5,54.0,0.0,5.0,8.8,9,1907,429,0.0,0.0,20
2012-05-19,91.5,61.5,77.0,52.5,62.0,0.0,12.0,8.85,16,1908,428,0.0,0.0,20
2012-05-20,92.5,65.0,79.0,57.0,65.0,0.0,14.0,11.25,18,1909,427,0.14,0.14,20
2012-05-21,66.0,54.0,60.5,44.0,52.0,4.5,0.0,13.1,0,1910,426,0.0,0.0,21
2012-05-22,69.5,49.5,60.0,41.5,51.0,5.0,0.0,7.550000000000001,0,1911,425,0.0,0.0,21
2012-05-23,82.0,48.0,65.5,41.5,54.0,0.0,0.5,6.75,4,1912,425,0.0,0.0,21
2012-05-24,90.0,65.5,78.0,52.5,63.0,0.0,13.0,16.45,15,1913,424,0.0,0.0,21
2012-05-25,81.5,66.0,74.0,49.0,59.0,0.0,9.0,10.4,12,1914,423,0.0,0.0,21
2012-05-26,84.0,61.5,73.0,54.0,61.5,0.0,8.0,11.25,11,1915,422,0.0001,0.0,21
2012-05-27,97.0,71.5,84.5,58.5,68.0,0.0,19.5,10.4,22,1916,422,0.0,0.0,21
2012-05-28,94.5,75.5,85.0,60.0,68.5,0.0,20.0,14.45,23,1916,421,0.0001,0.02,22
2012-05-29,85.0,62.5,74.0,45.5,59.0,0.0,9.0,11.85,9,1917,421,0.0,0.0001,22
2012-05-30,69.5,53.0,61.5,46.0,53.0,3.5,0.0,10.0,-2,1918,420,0.0,0.0,22
2012-05-31,54.5,48.0,51.5,45.0,48.0,13.5,0.0,12.0,-13,1919,420,1.12,0.97,22
2012-06-01,64.5,49.0,57.0,43.5,49.0,8.0,0.0,10.35,-7,1920,419,0.01,0.03,22
2012-06-02,75.0,49.0,62.5,46.5,55.0,2.5,0.0,11.5,-1,1920,419,0.0,0.0,22
2012-06-03,80.5,56.5,68.5,48.0,58.0,0.0,3.5,9.6,5,1921,418,0.0001,0.0001,22
2012-06-04,74.5,59.0,67.0,47.0,56.0,0.0,2.0,8.649999999999999,3,1922,418,0.0001,0.0,23
2012-06-05,69.5,57.0,63.5,49.0,56.0,1.5,0.0,9.65,-1,1923,417,0.0,0.0,23
2012-06-06,75.0,54.0,64.5,46.5,55.5,0.5,0.0,6.25,-2,1923,417,0.0,0.0,23
2012-06-07,80.0,54.0,67.0,44.5,56.0,0.0,2.0,5.25,2,1924,417,0.0,0.0,23
2012-06-08,87.5,56.5,72.0,48.5,60.0,0.0,7.0,7.45,5,1925,417,0.0,0.0,23
2012-06-09,89.5,65.5,78.0,50.0,62.0,0.0,13.0,10.25,12,1925,416,0.0,0.0,23
2012-06-10,92.5,69.0,81.0,55.5,65.5,0.0,16.0,11.55,13,1926,416,0.0,0.0,23
2012-06-11,90.0,71.0,80.5,62.5,68.5,0.0,15.5,11.1,13,1926,416,0.0001,0.0,24
2012-06-12,77.5,60.5,69.5,46.5,57.0,0.0,4.5,10.7,1,1927,416,0.0,0.0,24
2012-06-13,71.5,55.5,63.5,45.0,55.0,1.5,0.0,7.95,-5,1927,416,0.0,0.0,24
2012-06-14,86.5,58.0,72.5,48.0,59.0,0.0,7.5,8.7,4,1928,416,0.0,0.0,24
2012-06-15,93.5,63.0,78.5,48.5,61.5,0.0,13.5,9.15,9,1928,416,0.0,0.0,24
2012-06-16,94.0,69.0,82.0,60.0,68.0,0.0,17.0,12.0,13,1929,416,0.31,0.38,24
2012-06-17,86.0,68.5,77.5,59.0,66.0,0.0,12.5,7.449999999999999,9,1929,416,0.11,0.15,24
2012-06-18,93.0,70.5,82.0,65.0,71.0,0.0,17.0,17.25,12,1929,416,0.0,0.0,25
2012-06-19,94.5,76.5,86.0,65.0,71.5,0.0,21.0,14.7,17,1930,416,0.0,0.0,25
2012-06-20,94.0,76.5,85.5,62.0,70.5,0.0,20.5,15.2,16,1930,416,0.0,0.0,25
2012-06-21,84.0,70.0,77.5,59.5,66.5,0.0,12.5,9.6,8,1930,416,0.01,0.03,25
2012-06-22,85.0,63.5,74.5,52.0,62.0,0.0,9.5,6.0,6,1931,417,0.0,0.0,25
2012-06-23,86.5,62.5,75.0,55.0,63.5,0.0,10.0,5.25,5,1931,417,0.0,0.0,25
